transaction_id,date,product,category,quantity,unit_price,total,customer_id,region,payment_method
TXN101301,2025-02-18,Laptop,Computers,5,55951.21,279756.05,CUST1320,Nakuru,Card
TXN102650,05/03/2025,Laptop,Computers,3,54530.38,163591.14,CUST1269,Eldoret,Cash
TXN101296,2025-07-20,Keyboard,Accessories,4,28803.66,115214.64,CUST1099,Kisumu,Card
TXN102219,2025-11-13,Monitor,Computers,5,48317.5,241587.5,CUST1368,Mombasa,CASH
TXN101268,02/11/2025,Laptop,Computers,2,,43892.52,CUST1300,Mombasa,Bank Transfer
TXN102420,2025-08-15,Laptop,Computers,4,64262.04,257048.16,CUST1076,Nakuru,Bank Transfer
TXN102930,09/08/2025,Phone,Mobile,4,31122.45,124489.8,CUST1177,Eldoret,Bank Transfer
TXN102892,2025-04-20,Phone,Mobile,4,10162.46,40649.84,CUST1243,Nakuru,CARD
TXN101021,23/12/2025,Monitor,Computers,5,35791.65,178958.25,CUST1050,Nakuru,Bank Transfer
TXN100501,2025-04-17,Keyboard,Accessories,3,86834.81,260504.43,CUST1231,Kisumu,Bank Transfer
TXN102942,2025-11-08,Tablet,Mobile,2,3471.41,6942.82,CUST1117,Kisumu,MOBILE MONEY
TXN100758,2025-02-06,Monitor,Computers,5,51661.56,258307.8,CUST1040,Mombasa,Cash
TXN102300,2025-04-10,Tablet,Mobile,1,66326.79,66326.79,CUST1268,Eldoret,Cash
TXN100428,2025-11-24,Tablet,Mobile,4,47730.49,190921.96,CUST1160,Eldoret,Bank Transfer
TXN102896,2025-04-09,  Monitor ,Computers,3,58700.57,176101.71,CUST1356,Kisumu,Cash
TXN101317,2025-03-25,Keyboard,Accessories,3,37973.23,113919.69,CUST1053,Nakuru,Card
TXN101136,10/06/2025,Phone,Mobile,5,11443.78,57218.9,CUST1168,Eldoret,Bank Transfer
TXN100073,2025-09-19,Monitor,Computers,4,60968.64,243874.56,CUST1242,Mombasa,Card
TXN100025,2025-02-10,Laptop,Computers,2,79081.86,158163.72,CUST1043,Nakuru,Card
TXN102827,08/03/2025,Monitor,Computers,3,68750.21,206250.63,CUST1108,Nairobi,Cash
TXN101344,2025-10-06,Tablet,Mobile,5,89820.62,449103.1,CUST1133,Nairobi,Cash
TXN101659,2025-04-02,Phone,Mobile,3,1407.56,4222.68,CUST1337,Eldoret,CARD
TXN101126,2025-07-06,  Keyboard ,Accessories,1,47243.13,47243.13,CUST1236,Mombasa,Mobile Money
TXN102079,2025-01-21,Laptop,Computers,1,48241.27,48241.27,CUST1399,Mombasa,Cash
TXN101139,2025-02-27,  Keyboard ,Accessories,3,63115.79,189347.37,CUST1162,Eldoret,Bank Transfer
TXN100505,2025-05-08,Monitor,Computers,5,67453.02,337265.1,CUST1048,Nakuru,Card
TXN101805,2025-01-08,Monitor,Computers,2,12302.61,24605.22,CUST1143,Kisumu,CARD
TXN101394,2025-04-14,  Phone ,Mobile,3,45136.02,135408.06,CUST1077,Nakuru,MOBILE MONEY
TXN102424,10/06/2025,  Phone ,Mobile,4,19038.22,76152.88,CUST1180,Nakuru,Cash
TXN102095,2025-06-06,Phone,Mobile,1,45031.21,45031.21,CUST1206,Kisumu,CASH
TXN102842,2025-07-29,Laptop,Computers,2,45998.5,91997.0,CUST1231,Nairobi,MOBILE MONEY
TXN102091,05/01/2025,  Phone ,Mobile,2,16373.58,32747.16,CUST1065,Eldoret,Mobile Money
TXN101690,13/06/2025,Keyboard,Accessories,4,11231.18,44924.72,CUST1075,Eldoret,Bank Transfer
TXN101120,21/10/2025,Headphones,Accessories,3,4754.06,14262.18,CUST1205,Mombasa,Card
TXN102214,2025-01-08,Tablet,Mobile,3,4416.33,13248.99,CUST1078,Kisumu,Cash
TXN100586,15/12/2025,Monitor,Computers,2,45292.73,90585.46,CUST1195,,Cash
TXN101852,2025-06-17,  Laptop ,Computers,2,65598.86,131197.72,CUST1080,Eldoret,Cash
TXN100611,2025-11-15,Headphones,Accessories,3,80560.22,241680.66,CUST1137,Nairobi,Cash
TXN101138,2025-05-11,Phone,Mobile,3,39833.05,119499.15,CUST1301,Nairobi,Bank Transfer
TXN100425,2025-11-11,Phone,Mobile,4,35904.62,143618.48,CUST1101,Nakuru,Bank Transfer
TXN100648,2025-08-15,Laptop,Computers,3,18676.31,56028.93,CUST1115,Kisumu,Mobile Money
TXN101089,2025-04-27,Monitor,Computers,4,19677.52,78710.08,CUST1208,Nairobi,Cash
TXN102982,2025-10-20,Laptop,Computers,5,77002.86,385014.3,CUST1188,Mombasa,CARD
TXN101535,2025-07-16,Phone,Mobile,3,19297.98,57893.94,CUST1044,Nairobi,Mobile Money
TXN101408,2025-02-06,Monitor,Computers,5,54739.27,273696.35,CUST1170,Mombasa,Bank Transfer
TXN100565,2025-02-03,Laptop,Computers,5,71338.39,356691.95,CUST1159,Eldoret,Bank Transfer
TXN102441,21/08/2025,Keyboard,Accessories,3,41885.27,125655.81,CUST1089,Nairobi,Mobile Money
TXN100885,2025-08-30,Monitor,Computers,5,6310.87,31554.35,CUST1068,Nairobi,Cash
TXN101028,21/06/2025,Tablet,Mobile,1,56030.74,56030.74,CUST1376,Nairobi,Cash
TXN102553,2025-10-23,Tablet,Mobile,3,62371.35,187114.05,CUST1094,Eldoret,Card
TXN100782,16/03/2025,Tablet,Mobile,1,30057.25,30057.25,CUST1028,Kisumu,Bank Transfer
TXN102685,21/04/2025,Headphones,Accessories,4,56916.58,227666.32,CUST1007,Eldoret,Bank Transfer
TXN102045,2025-04-04,Tablet,Mobile,4,,41906.28,CUST1249,Nairobi,Cash
TXN100629,30/05/2025,Headphones,Accessories,3,74774.61,224323.83,CUST1280,Eldoret,CASH
TXN102959,2025-04-28,Laptop,Computers,1,1833.8,1833.8,CUST1089,Nairobi,Card
TXN102495,2025-12-02,Tablet,Mobile,2,80655.27,161310.54,CUST1017,Kisumu,Mobile Money
TXN100500,2025-08-27,Phone,Mobile,1,15211.56,15211.56,CUST1160,Nakuru,Card
TXN101782,23/02/2025,Phone,Mobile,3,65238.01,195714.03,CUST1018,Nakuru,Mobile Money
TXN101969,2025-08-19,Tablet,Mobile,1,54525.43,54525.43,CUST1257,Kisumu,Bank Transfer
TXN100408,2025-12-22,Monitor,Computers,3,,79753.83,CUST1324,,Mobile Money
TXN101343,09/05/2025,Headphones,Accessories,2,60922.11,121844.22,CUST1154,,Mobile Money
TXN100164,2025-10-17,Tablet,Mobile,4,25065.99,100263.96,CUST1351,Nairobi,Bank Transfer
TXN102911,2025-11-01,Monitor,Computers,1,4899.08,4899.08,CUST1335,Eldoret,Cash
TXN100243,09/05/2025,Phone,Mobile,5,12886.67,64433.35,CUST1026,Nakuru,Cash
TXN102939,2025-10-12,Phone,Mobile,1,17650.72,17650.72,CUST1275,Nakuru,Mobile Money
TXN102907,2025-02-10,Headphones,Accessories,1,6799.34,6799.34,CUST1216,Nairobi,Mobile Money
TXN101678,2025-05-21,  Monitor ,Computers,4,4687.87,18751.48,CUST1215,Nairobi,Card
TXN101522,2025-02-12,Monitor,Computers,3,25758.99,77276.97,CUST1389,Nakuru,Mobile Money
TXN101649,23/03/2025,  Tablet ,Mobile,3,75441.74,226325.22,CUST1165,Mombasa,Card
TXN100378,2025-09-16,Tablet,Mobile,2,1318.16,2636.32,CUST1233,Kisumu,Card
TXN101087,2025-02-20,Phone,Mobile,5,887.44,4437.2,CUST1109,Eldoret,BANK TRANSFER
TXN101898,2025-03-26,Keyboard,Accessories,3,50961.03,152883.09,CUST1072,Kisumu,MOBILE MONEY
TXN102658,2025-01-10,Tablet,Mobile,2,38673.18,77346.36,CUST1021,Mombasa,Card
TXN100294,2025-11-07,Monitor,Computers,4,18760.06,75040.24,CUST1073,Kisumu,Cash
TXN102040,2025-01-05,Keyboard,Accessories,4,27346.51,109386.04,CUST1297,Nakuru,Card
TXN102138,2025-11-26,Laptop,Computers,5,10147.89,50739.45,CUST1050,Eldoret,CARD
TXN102245,15/07/2025,Laptop,Computers,1,12636.09,12636.09,CUST1242,Nakuru,Bank Transfer
TXN102018,2025-03-14,Headphones,Accessories,4,59260.06,237040.24,CUST1124,Nakuru,Mobile Money
TXN101754,2025-03-17,Monitor,Computers,4,73307.68,293230.72,CUST1014,Kisumu,Bank Transfer
TXN100315,10/11/2025,Monitor,Computers,2,37228.78,74457.56,CUST1241,Nairobi,Mobile Money
TXN100528,2025-07-13,Phone,Mobile,5,73393.65,366968.25,CUST1157,Kisumu,Mobile Money
TXN102235,2025-12-08,Tablet,Mobile,2,35044.38,70088.76,CUST1088,Kisumu,Mobile Money
TXN101177,2025-12-15,Laptop,Computers,3,61477.45,184432.35,CUST1062,Nakuru,Cash
TXN100189,03/09/2025,Monitor,Computers,1,5943.87,5943.87,CUST1205,Nakuru,Card
TXN100027,2025-04-19,Keyboard,Accessories,5,38370.85,191854.25,CUST1276,Mombasa,Cash
TXN102324,30/11/2025,  Monitor ,Computers,1,40376.14,40376.14,CUST1343,Eldoret,Bank Transfer
TXN101673,13/06/2025,Phone,Mobile,3,11446.17,34338.51,CUST1352,Nairobi,Cash
TXN100274,2025-05-08,Monitor,Computers,3,58635.69,175907.07,CUST1058,Nairobi,Mobile Money
TXN101072,06/10/2025,  Laptop ,Computers,5,67860.25,339301.25,CUST1165,Kisumu,CASH
TXN101074,2025-09-06,Phone,Mobile,5,25686.89,128434.45,CUST1210,Kisumu,Mobile Money
TXN101890,2025-01-31,Keyboard,Accessories,5,68572.05,342860.25,CUST1392,Nakuru,CASH
TXN100132,2025-12-12,Laptop,Computers,1,20988.74,20988.74,CUST1294,Eldoret,Card
TXN102828,2025-09-04,Laptop,Computers,2,2795.28,5590.56,CUST1027,Nakuru,Card
TXN102833,31/01/2025,Tablet,Mobile,3,3398.28,10194.84,CUST1063,Nairobi,Cash
TXN102688,28/10/2025,Monitor,Computers,5,13831.21,69156.05,CUST1395,Kisumu,Cash
TXN102747,09/07/2025,Keyboard,Accessories,5,70460.59,352302.95,CUST1052,Mombasa,CARD
TXN101334,2025-10-25,Tablet,Mobile,4,42901.35,171605.4,CUST1205,Eldoret,Card
TXN102253,2025-06-22,Headphones,Accessories,4,89655.78,358623.12,CUST1020,Kisumu,Bank Transfer
TXN102305,2025-03-25,  Phone ,Mobile,5,41073.35,205366.75,CUST1300,Mombasa,Cash
TXN102182,2025-03-21,Headphones,Accessories,1,78552.69,78552.69,CUST1307,Kisumu,MOBILE MONEY
TXN100585,2025-03-02,Headphones,Accessories,5,26817.58,134087.9,CUST1240,Nairobi,Card
TXN100837,2025-02-26,Headphones,Accessories,1,31222.79,31222.79,CUST1156,Nakuru,Bank Transfer
TXN100710,2025-07-15,Phone,Mobile,4,71165.22,284660.88,CUST1179,,Card
TXN102472,2025-04-23,Phone,Mobile,5,20514.46,102572.3,CUST1127,Nakuru,Mobile Money
TXN102555,2025-03-10,Tablet,Mobile,1,61724.1,61724.1,CUST1111,Kisumu,Card
TXN101250,2025-07-11,Laptop,Computers,3,27790.75,83372.25,CUST1155,Kisumu,Bank Transfer
TXN101203,2025-03-27,Monitor,Computers,4,2452.61,9810.44,CUST1078,Nakuru,Bank Transfer
TXN102651,2025-04-29,Laptop,Computers,5,26655.79,133278.95,CUST1203,Eldoret,Bank Transfer
TXN101437,2025-06-16,Tablet,Mobile,3,78672.39,236017.17,CUST1347,Nakuru,Mobile Money
TXN101863,2025-04-23,Keyboard,Accessories,4,26939.84,107759.36,CUST1057,Kisumu,Bank Transfer
TXN101553,2025-05-12,  Tablet ,Mobile,4,85136.24,340544.96,CUST1320,Eldoret,Mobile Money
TXN100816,2025-11-02,Tablet,Mobile,1,88474.6,88474.6,CUST1008,Eldoret,Mobile Money
TXN101182,2025-07-24,Keyboard,Accessories,5,34634.49,173172.45,CUST1130,Mombasa,Mobile Money
TXN102023,2025-06-06,Headphones,Accessories,2,51303.77,102607.54,CUST1243,Nakuru,Cash
TXN100957,2025-03-27,Tablet,Mobile,4,65476.92,261907.68,CUST1107,Eldoret,CASH
TXN100302,09/08/2025,Keyboard,Accessories,1,76321.93,76321.93,CUST1068,Kisumu,Cash
TXN100571,2025-10-20,Laptop,Computers,4,4943.77,19775.08,CUST1399,Mombasa,Mobile Money
TXN102717,2025-01-12,  Phone ,Mobile,5,67649.27,338246.35,CUST1252,Eldoret,Bank Transfer
TXN102087,22/08/2025,  Monitor ,Computers,3,46031.81,138095.43,CUST1008,Nairobi,BANK TRANSFER
TXN100630,2025-03-26,Tablet,Mobile,1,4597.14,4597.14,CUST1252,Mombasa,BANK TRANSFER
TXN101511,2025-09-09,Headphones,Accessories,1,9569.73,9569.73,CUST1101,Nairobi,Mobile Money
TXN102965,2025-10-09,Monitor,Computers,3,38192.04,114576.12,CUST1328,Mombasa,Mobile Money
TXN102844,2025-09-09,Headphones,Accessories,5,85872.93,429364.65,CUST1153,Mombasa,Bank Transfer
TXN101776,23/09/2025,Laptop,Computers,5,51994.35,259971.75,CUST1312,Eldoret,CASH
TXN101063,2025-06-04,Headphones,Accessories,5,44407.41,222037.05,CUST1299,Kisumu,Bank Transfer
TXN101914,2025-11-21,Keyboard,Accessories,2,86004.73,172009.46,CUST1142,Mombasa,Bank Transfer
TXN102534,2025-12-07,Laptop,Computers,1,84544.85,84544.85,CUST1070,Kisumu,BANK TRANSFER
TXN102258,2025-09-08,Headphones,Accessories,3,49938.25,149814.75,CUST1144,Kisumu,CARD
TXN101108,2025-10-20,Tablet,Mobile,5,61840.99,309204.95,CUST1240,Nakuru,MOBILE MONEY
TXN102705,2025-09-20,Phone,Mobile,4,,87194.32,CUST1342,Kisumu,Mobile Money
TXN101929,2025-12-19,Laptop,Computers,3,54963.35,164890.05,CUST1258,Nakuru,Mobile Money
TXN101918,04/07/2025,Tablet,Mobile,1,18027.33,18027.33,CUST1269,,Card
TXN100923,14/11/2025,Monitor,Computers,5,37503.05,187515.25,CUST1124,Eldoret,MOBILE MONEY
TXN100722,2025-07-25,Tablet,Mobile,4,83796.31,335185.24,CUST1314,Eldoret,Cash
TXN100059,13/01/2025,  Phone ,Mobile,2,79386.75,158773.5,CUST1091,Kisumu,Bank Transfer
TXN102292,2025-04-28,Headphones,Accessories,5,87416.64,437083.2,CUST1362,Eldoret,Mobile Money
TXN102497,2025-07-23,Phone,Mobile,4,41983.6,167934.4,CUST1363,Kisumu,Bank Transfer
TXN101926,2025-03-28,Headphones,Accessories,3,80847.41,242542.23,CUST1300,Kisumu,Card
TXN100023,2025-10-04,Phone,Mobile,3,68744.72,206234.16,CUST1398,,Card
TXN100577,22/06/2025,Headphones,Accessories,1,43615.59,43615.59,CUST1141,Kisumu,Cash
TXN100683,2025-04-11,Headphones,Accessories,2,80271.08,160542.16,CUST1134,Nairobi,Card
TXN102738,2025-07-19,Laptop,Computers,3,,204369.78,CUST1195,Eldoret,Cash
TXN101015,2025-04-23,Monitor,Computers,2,68550.39,137100.78,CUST1151,Eldoret,MOBILE MONEY
TXN100346,25/08/2025,Monitor,Computers,5,5667.44,28337.2,CUST1344,Kisumu,Card
TXN102331,2025-02-24,Tablet,Mobile,2,7451.83,14903.66,CUST1000,Nairobi,Card
TXN101667,2025-09-07,Phone,Mobile,2,85861.71,171723.42,CUST1221,Nakuru,Bank Transfer
TXN101555,2025-08-11,  Monitor ,Computers,2,65818.17,131636.34,CUST1188,Mombasa,Bank Transfer
TXN101088,11/12/2025,Headphones,Accessories,5,17068.76,85343.8,CUST1054,Mombasa,Cash
TXN100008,2025-07-05,Tablet,Mobile,5,79747.93,398739.65,CUST1295,Mombasa,Card
TXN102739,2025-01-16,  Tablet ,Mobile,4,51442.82,205771.28,CUST1344,Nairobi,Mobile Money
TXN100228,2025-03-23,Monitor,Computers,5,47285.95,236429.75,CUST1186,,CASH
TXN100489,08/07/2025,Laptop,Computers,5,41378.78,206893.9,CUST1102,Kisumu,Cash
TXN102645,2025-01-14,Laptop,Computers,2,19178.97,38357.94,CUST1015,Eldoret,Card
TXN101665,2025-07-24,Monitor,Computers,4,,158110.2,CUST1098,Kisumu,Mobile Money
TXN100829,11/08/2025,Headphones,Accessories,1,36168.17,36168.17,CUST1396,Mombasa,Mobile Money
TXN102787,2025-11-27,Tablet,Mobile,4,86451.38,345805.52,CUST1240,Mombasa,CARD
TXN100385,2025-10-10,  Laptop ,Computers,4,34444.13,137776.52,CUST1243,Nairobi,Card
TXN101795,12/03/2025,Headphones,Accessories,1,18718.17,18718.17,CUST1266,Mombasa,CASH
TXN100449,2025-12-22,Monitor,Computers,5,67607.31,338036.55,CUST1188,Nakuru,Bank Transfer
TXN102561,01/02/2025,Laptop,Computers,4,41990.63,167962.52,CUST1400,Nairobi,Bank Transfer
TXN100015,2025-11-26,  Tablet ,Mobile,4,35909.06,143636.24,CUST1234,Mombasa,Cash
TXN101114,2025-10-03,Laptop,Computers,3,15695.24,47085.72,CUST1166,Nairobi,Bank Transfer
TXN102921,03/04/2025,Laptop,Computers,801,14117.95,28235.9,CUST1390,Nakuru,Bank Transfer
TXN101388,2025-10-19,Laptop,Computers,5,71317.75,356588.75,CUST1087,Kisumu,CARD
TXN102517,2025-04-15,Monitor,Computers,2,81582.93,163165.86,CUST1373,Mombasa,Cash
TXN101588,25/11/2025,Laptop,Computers,2,5870.07,11740.14,CUST1016,Eldoret,Mobile Money
TXN100823,29/01/2025,Tablet,Mobile,5,34648.38,173241.9,CUST1394,,Cash
TXN102786,22/02/2025,Tablet,Mobile,5,22077.46,110387.3,CUST1200,Nairobi,Mobile Money
TXN102844,2025-09-09,Headphones,Accessories,5,85872.93,429364.65,CUST1153,Mombasa,Bank Transfer
TXN101751,2025-04-05,Monitor,Computers,2,57439.65,114879.3,CUST1072,Mombasa,Mobile Money
TXN101226,2025-03-12,Keyboard,Accessories,4,,283823.24,CUST1219,Nakuru,Bank Transfer
TXN102017,2025-10-24,Phone,Mobile,3,68335.67,205007.01,CUST1385,Nairobi,MOBILE MONEY
TXN102735,2025-03-20,Keyboard,Accessories,4,64809.31,259237.24,CUST1066,Kisumu,Mobile Money
TXN101304,2025-05-31,Laptop,Computers,1,50553.6,50553.6,CUST1195,Nakuru,Card
TXN101231,05/01/2025,Tablet,Mobile,3,,245628.48,CUST1143,Eldoret,Mobile Money
TXN101882,2025-06-04,Monitor,Computers,5,67041.76,335208.8,CUST1140,Nakuru,Mobile Money
TXN101009,2025-06-16,Monitor,Computers,2,67364.26,134728.52,CUST1117,Nairobi,Cash
TXN102549,2025-04-19,Keyboard,Accessories,2,5813.76,11627.52,CUST1313,Nakuru,Mobile Money
TXN101269,2025-02-28,Keyboard,Accessories,5,,174809.3,CUST1137,,Cash
TXN102817,20/04/2025,Phone,Mobile,2,83330.73,166661.46,CUST1018,Kisumu,Mobile Money
TXN102862,2025-10-20,Headphones,Accessories,1,,43909.41,CUST1136,Mombasa,MOBILE MONEY
TXN102772,2025-09-26,Headphones,Accessories,3,76675.43,230026.29,CUST1315,Nakuru,Bank Transfer
TXN101106,04/12/2025,Laptop,Computers,1,16329.79,16329.79,CUST1399,Kisumu,Mobile Money
TXN100497,2025-12-06,Keyboard,Accessories,5,6074.32,30371.6,CUST1066,Mombasa,Cash
TXN100352,2025-01-12,Tablet,Mobile,2,75216.53,150433.06,CUST1152,Nakuru,BANK TRANSFER
TXN101991,2025-03-19,Headphones,Accessories,3,,222375.81,CUST1236,Nakuru,Mobile Money
TXN100442,2025-12-30,Phone,Mobile,5,62177.46,310887.3,CUST1312,Nakuru,Mobile Money
TXN100001,2025-10-07,  Tablet ,Mobile,1,61064.6,61064.6,CUST1044,,Bank Transfer
TXN101785,27/01/2025,Tablet,Mobile,1,49948.39,49948.39,CUST1198,Nakuru,MOBILE MONEY
TXN100285,2025-01-29,Phone,Mobile,4,45506.31,182025.24,CUST1063,Eldoret,Mobile Money
TXN101560,2025-01-07,Monitor,Computers,4,2354.07,9416.28,CUST1390,Nairobi,Mobile Money
TXN101646,2025-01-27,Phone,Mobile,5,58176.88,290884.4,CUST1295,Nakuru,Mobile Money
TXN100783,09/04/2025,Laptop,Computers,5,,212890.7,CUST1128,Nakuru,Card
TXN100860,29/07/2025,Phone,Mobile,2,20751.44,41502.88,CUST1391,Nairobi,Cash
TXN102050,2025-03-29,Phone,Mobile,2,69092.57,138185.14,CUST1080,Eldoret,MOBILE MONEY
TXN102745,2025-09-05,Keyboard,Accessories,3,65156.67,195470.01,CUST1091,Kisumu,BANK TRANSFER
TXN100348,2025-10-05,Monitor,Computers,3,63184.45,189553.35,CUST1030,Nairobi,Bank Transfer
TXN100068,2025-06-19,Monitor,Computers,1,85424.27,85424.27,CUST1319,Kisumu,Card
TXN100403,2025-02-09,Monitor,Computers,3,43838.7,131516.1,CUST1184,Kisumu,MOBILE MONEY
TXN102422,2025-09-13,Keyboard,Accessories,3,29326.16,87978.48,CUST1259,Eldoret,Bank Transfer
TXN100754,2025-10-13,Headphones,Accessories,3,32747.44,98242.32,CUST1131,Kisumu,Card
TXN100797,2025-09-29,Keyboard,Accessories,5,14850.74,74253.7,CUST1079,Nakuru,Cash
TXN101050,2025-10-21,Monitor,Computers,3,87279.7,261839.1,CUST1341,Mombasa,Bank Transfer
TXN102492,2025-08-18,Keyboard,Accessories,1,13717.36,13717.36,CUST1064,Mombasa,Card
TXN102501,02/08/2025,Headphones,Accessories,2,65010.2,130020.4,CUST1019,Nairobi,Cash
TXN100177,2025-03-21,Tablet,Mobile,5,38011.84,190059.2,CUST1212,Nairobi,Bank Transfer
TXN100953,2025-05-12,  Phone ,Mobile,5,25646.99,128234.95,CUST1007,Nairobi,Mobile Money
TXN101380,2025-05-03,Phone,Mobile,2,34030.7,68061.4,CUST1102,Nairobi,Card
TXN102141,2025-01-14,  Monitor ,Computers,4,60381.62,241526.48,CUST1110,Eldoret,MOBILE MONEY
TXN101876,2025-09-06,Keyboard,Accessories,1,,45384.19,CUST1021,Mombasa,Cash
TXN102162,2025-10-02,Laptop,Computers,5,63897.68,319488.4,CUST1160,Nairobi,Mobile Money
TXN101955,2025-10-12,Laptop,Computers,2,14295.35,28590.7,CUST1397,Kisumu,CARD
TXN100252,2025-01-25,Headphones,Accessories,2,27453.03,54906.06,CUST1122,Nakuru,Bank Transfer
TXN101756,2025-08-28,Laptop,Computers,812,86670.29,260010.87,CUST1370,Nakuru,Cash
TXN101438,2025-11-10,  Keyboard ,Accessories,4,36314.78,145259.12,CUST1041,Kisumu,Bank Transfer
TXN100558,2025-10-20,Headphones,Accessories,4,59103.5,236414.0,CUST1311,Nakuru,Card
TXN101577,2025-10-03,Monitor,Computers,4,49665.86,198663.44,CUST1273,Nakuru,Mobile Money
TXN101981,2025-02-10,Monitor,Computers,5,88233.85,441169.25,CUST1172,Kisumu,Bank Transfer
TXN100193,2025-11-30,Laptop,Computers,1,76824.95,76824.95,CUST1393,Eldoret,Mobile Money
TXN102989,2025-06-27,Phone,Mobile,1,74186.02,74186.02,CUST1348,Kisumu,CASH
TXN101507,2025-05-16,Headphones,Accessories,3,43739.66,131218.98,CUST1109,Nairobi,Bank Transfer
TXN102774,2025-08-14,  Monitor ,Computers,4,80948.75,323795.0,CUST1368,Kisumu,Bank Transfer
TXN101701,2025-12-05,Phone,Mobile,3,3058.47,9175.41,CUST1271,Nakuru,Cash
TXN100244,2025-09-22,Keyboard,Accessories,1,64170.39,64170.39,CUST1063,Kisumu,Card
TXN100445,2025-09-21,Keyboard,Accessories,3,85739.56,257218.68,CUST1347,Nairobi,Mobile Money
TXN100476,2025-05-03,Tablet,Mobile,4,65831.27,263325.08,CUST1029,,CARD
TXN100538,24/03/2025,  Headphones ,Accessories,2,79969.85,159939.7,CUST1374,,Card
TXN101330,24/05/2025,Phone,Mobile,1,,56836.59,CUST1064,Eldoret,Bank Transfer
TXN100255,2025-08-02,Keyboard,Accessories,3,22030.5,66091.5,CUST1095,Nairobi,Cash
TXN100451,2025-08-08,Laptop,Computers,5,36095.57,180477.85,CUST1108,Nakuru,CASH
TXN102855,2025-10-16,Keyboard,Accessories,5,6581.05,32905.25,CUST1387,Kisumu,Card
TXN101488,2025-07-28,Keyboard,Accessories,1,61716.14,61716.14,CUST1033,Kisumu,Card
TXN101744,2025-06-19,  Headphones ,Accessories,5,43591.38,217956.9,CUST1031,Nairobi,Card
TXN102427,2025-07-15,Monitor,Computers,5,31393.98,156969.9,CUST1010,Nakuru,Bank Transfer
TXN102252,2025-01-27,Monitor,Computers,3,81570.59,244711.77,CUST1332,Mombasa,Cash
TXN102496,2025-01-26,Monitor,Computers,2,31385.17,62770.34,CUST1016,Kisumu,Bank Transfer
TXN102570,09/12/2025,  Headphones ,Accessories,2,68317.45,136634.9,CUST1284,Eldoret,Mobile Money
TXN102416,2025-11-11,  Phone ,Mobile,1,51626.0,51626.0,CUST1138,Nakuru,Card
TXN102970,2025-02-17,Tablet,Mobile,4,38276.32,153105.28,CUST1037,Nairobi,Bank Transfer
TXN100948,29/08/2025,  Headphones ,Accessories,5,70178.18,350890.9,CUST1232,Eldoret,Bank Transfer
TXN100510,2025-03-30,Laptop,Computers,4,61647.56,246590.24,CUST1181,Mombasa,Mobile Money
TXN101393,05/05/2025,Headphones,Accessories,2,66543.24,133086.48,CUST1317,,Card
TXN101508,26/11/2025,Phone,Mobile,3,83655.26,250965.78,CUST1263,Nairobi,Bank Transfer
TXN102671,2025-12-03,Keyboard,Accessories,5,72822.27,364111.35,CUST1151,Eldoret,Bank Transfer
TXN102336,2025-05-01,  Phone ,Mobile,1,10576.52,10576.52,CUST1233,Eldoret,CASH
TXN101331,2025-12-06,Phone,Mobile,1,70727.54,70727.54,CUST1314,Nairobi,Mobile Money
TXN101309,04/08/2025,Tablet,Mobile,5,23437.61,117188.05,CUST1246,Eldoret,Bank Transfer
TXN101938,2025-11-20,  Headphones ,Accessories,5,40745.75,203728.75,CUST1351,Mombasa,Card
TXN101972,2025-09-21,Tablet,Mobile,5,23576.37,117881.85,CUST1314,Nakuru,Bank Transfer
TXN102718,25/12/2025,Monitor,Computers,1,41094.85,41094.85,CUST1031,Nakuru,BANK TRANSFER
TXN102514,2025-06-18,Phone,Mobile,4,50687.55,202750.2,CUST1090,Eldoret,Mobile Money
TXN102648,2025-11-02,  Tablet ,Mobile,3,74162.16,222486.48,CUST1061,Nakuru,Card
TXN101990,2025-10-13,Keyboard,Accessories,4,43066.46,172265.84,CUST1006,Kisumu,Cash
TXN102511,2025-05-21,Monitor,Computers,1,86298.05,86298.05,CUST1274,Eldoret,Bank Transfer
TXN102468,19/06/2025,Headphones,Accessories,5,50491.89,252459.45,CUST1323,Kisumu,Mobile Money
TXN100621,09/09/2025,Monitor,Computers,2,7200.44,14400.88,CUST1164,Mombasa,CASH
TXN101510,2025-06-29,Headphones,Accessories,3,10091.18,30273.54,CUST1369,Mombasa,Bank Transfer
TXN101888,2025-02-12,Headphones,Accessories,2,72966.43,145932.86,CUST1048,Eldoret,Mobile Money
TXN101671,2025-01-16,Keyboard,Accessories,5,32026.67,160133.35,CUST1058,Mombasa,Cash
TXN101700,2025-02-26,Phone,Mobile,4,78919.56,315678.24,CUST1123,Nairobi,BANK TRANSFER
TXN101947,24/07/2025,Keyboard,Accessories,5,62657.61,313288.05,CUST1242,Mombasa,Cash
TXN101200,2025-04-08,Laptop,Computers,2,,25185.4,CUST1057,Nairobi,Mobile Money
TXN102937,2025-07-23,  Monitor ,Computers,4,81154.75,324619.0,CUST1391,Mombasa,Mobile Money
TXN100663,2025-03-20,Tablet,Mobile,1,67346.73,67346.73,CUST1012,Nakuru,Cash
TXN100774,23/04/2025,Phone,Mobile,4,74644.2,298576.8,CUST1134,Nairobi,Bank Transfer
TXN100573,2025-03-09,Tablet,Mobile,1,42931.7,42931.7,CUST1331,Mombasa,CARD
TXN102013,2025-05-14,Monitor,Computers,1,70582.32,70582.32,CUST1366,Eldoret,Card
